sentiment,text
4,"I am drinking banana smoothie for breakfast. Its less calories for sure! Vanilla yogurt, banana, milk, and ice. "
4,Just took a picture with the ford anglia! 
4,"I GOT IT!!!  Not listening to it yet... waiting for the perrrfect moment. I wanna sit on a hill, stare at the view, and listen to it."
4,not really sure! Trying to figure this all out.... 
4,@shannynlee Oh that sounds so good!!! Enjoy 
4,@FatQuarterShop You're killing me - that is darling!!!   
4,@apriljapzon hey april! how's school? cmc padin? 
4,"@stolee That's what I'm doing.  I added a &quot;-via&quot; filter, too, but I assume that will make me miss a few things attributed to sources."
4,@Lauraful I hate you. He's still on my bed though 
4,@Pentenscribes Thanks for your thanks 
4,@carolfria nde nga yah n1h1 ksi AH1N1 un! ahehe... load up some vit C &amp; lotsa liquid.. have a good sleep. 
4,A rare sunny sky above Manchester today  http://is.gd/13uUJ
4,@djpopkorn hey! U found me! 
4,Working out how to use this thing 
4,@Jayze it's okay for me for saturday 
4,Yay for sun! Finally. Too bad I'm stuck working til 5. Oh well. Really looking forward to my long weekend 
4,@GoDJewels you rob a bank or a really rich person? alone or was it a bonnie and clyde type deal. details are needed for interpretation. 
4,Get a job and tomorrow maybe a concert of my buddies &quot;Dekadent&quot; and Ohrbooten 
4,enjoying strawberries and nutella for an afternoon snack with @minicuci. jealous @klengle? 
4,@jkeppens they shouldn't. configure the plugins when you instantiate them. its the advantage of #zf using classes eeeeeeeverywhere  #php
4,"@iiKrisii @ChuckNerd ha, thanks! I'm just waiting for the papers to available. "
4,Tilly and the Wall to start the day 
4,@jamesarobb hey  you are an awesome singer and i love your music!
4,@Susiesings Sorted the Auto-play out on your myspace 
4,EVERYONE's on facebook  {just approved a prospective future employer. it's aight. i ain't got nuffn to hide} ;??) *facebooking &amp; proud*
4,Seeking newlyweds to interview. DM me 
4,@emmyrossum go out with me.. 
4,casting my votes for teen choice awards.  twilight got 12 nominations!!
4,@AHisme *hugs*  Hope it gets better 
4,"@rachelletan NEEERRDDD. lol. Yeap, Ash tomorrow. "
4,@Karen120374 I love you too 
4,"@KristenJStewart It's Twilight, isn't it? "
4,@SLotH13 it's all fab as usual  i cant ever be pissed with anyone for too long 
4,"@anasqtiesh sounds good, looked up fortwars, still a bit confused though "
4,@DerrenLitten when will we find out Derren? 
4,@asphaltOnline  haha cool man. I like the stu tap dance too   So where is that massive room you shoot reference in?
4,@ahrenfelt  have a chance to see Christiania or Stroget? What about eating those amazing chocolate pastries? Christiana was cool! 
4,@nicegirly97 Remember I will do what I can to help &amp; no pay backs 
4,wow... i actually learnt something from revising... physics is shit 
4,"@JustGG11 Awoh well in the black shirt  hahahaha  ,,,,, I sent you a friend request there .. xx"
4,@cbofdamonneent cb my love  goodmorning
4,@TheLastDoctor *grins and runs round him* singiiiiing... why? *stops in front of him and jumps* because it's annoying! 
4,@radagast22 oooo.  Good idea.  I want to try it with baileys too. 
4,soooo tired. but practice was good. 
4,@fhgrl33 Hahaha I bet!!!! even the biggest teaser cannot take a @crystalchappell tweet 
4,@Starmongoose that's apart of the gay gene.  you get it when you hit puberty.  it's natural.  
4,"@HearingDogs Aw, good luck for the future, we'll miss ya. But we'll be nice to Millie "
4,@MissFarrah thanks for the follow! 
4,Finally up. Class at 1pm today. I'm buying a webcam today!!  xoxo
4,"Question:Is it just me or do dudes start lookin betta when u havnt had &quot;any&quot; in a while?lol oh yea,mornin everyone.hope ur day is blessed "
4,is answering quizzes on facebook.  stress reliever!!! http://plurk.com/p/11e984
4,@bradjward last year's #heweb08 promoted back channel as well.  Even had it up on screens during meals and meetings. 
4,"@LessyAngel and the tweeter who haggles the most award, goes to you "
4, mariahs albums out 2 days before my birthday !!
4,off to collect her new rescue rat Derek 
4,"I'm blessed and grateful, for the new apartment and most def. the new job. "
4,Alton towers trip tomoro  anyone want to come?
4,"@kjarrett @teach42 did you google the student, Mr. Real, too? "
4,In summer school drinking redbull   Blah math is gay :p oh well doing it on the computers better than havn a teacher
4,"@kirstysan Hehe, I was in the Secondlife bit "
4,"@rafik cyrus is just an invader  &lt;--  Wow!  Just goes to show, depends on who you hear the story from.  I was watching Discovery channel."
4,Need some answers!!!!! BIrthday this sunday! Decided Gloucester Road Pasha saturday night some nice food and belly dancing 
4,"Happiness is truly transferable so if you see people without a smile today, give them one of yours "
4,"Gutted I missed most of the game, damn revision! Good game from what I saw in the last 15 mins "
4,"@GetOutOfDebtGuy - Links are welcome, you can even link to relevant articles on your blog. You help me, I help you. "
4,@melodya_ i'm actually already excited! i can only imagine.. 
4,@faerywitch thanks coty for spreading the word 
4,@Scrunchiz Thanks for joining mykuworld! Hope you enjoy it. 
4,"@rtanglao This isn't quite the generic ebook reader I imagined from Asus, but it's a start   http://bit.ly/tYKCM"
4,@NathanEaton @iamjackielynn  bha he read my mind 
4,is happy my bestie beth_ryan6 has decided to join me in the twitter fun-ness! 
4,@YankeeGirl20 @beadinpath etc. I was actually the one to teach him to text! 
4,Yay another day over and the disco tomorow 
4,watching David Cook on Larry King Live.. Didn't get to see it 'coz i was at school... 
4,Sorting through seminar photos. Sifu's hands are blurry in every one 
4,@tonyfernandes congrats air asia  welcome to the fleet.
4,@suki1222 oh so good luck to you! i'm from greece! and you? 
4,Printed wikipedia is oh-so-handy http://bit.ly/13QZMi  [ via a_gupta ]
4,@sanjukta  ur makin me nostalgic here  despite the fact i was pretty young in the late 70s &amp; early 80s i hv very fond memories!
4,@JohnnyBravo73 &quot;sunny day in Prescot&quot; is that not an oxymoron 
4,@LisaTroy Either that or die laughing upon our first face to face..  
4,@PatsyTravers Haha! well your head is very luckyy!  x
4,is eating a snickers 
4,@jakewalden See YOU there my friend.. I cant wait 
4,Just trying to decide which piece of jewellery to spend the money on which I'll get from selling my revision guides on eBay 
4,@Recession101 your webpage link doesn't work. interested in reading more! 
4,home  goint through my RSS and the off to get my weekly WoW dose.
4,"@Jonasbrothers I have the new cd  All song are amaziinngg!! The duo with miley ROCK  everysong make me smile , thanks guys your the best"
4,"@lauracreaven please, can we go to a fun gig together.... its been so long? I need some fun "
4,"Perk of working in Advancement: Fresh ground Starbucks coffee, paid for by the office "
4,"@chiniehdiaz Haha! Nope, but why does this make us silly?! "
4,ewww.. Just heard some jonas brothers. Ew 
4,"Not that I'm not enjoying it. Just that it's been many years since I've studied this seriously. Wish me luck, guys.   #objectivec"
4,Hi tweeters. I'm in bali now. Today i went shopping! Stuffs here are so cheapp. Haven't gone to the beach yet. Maybe tommorow 
4,@feistywoman No problem at all!  Hope you enjoy your vacay on the island!
4,Yey @Jonasbrothers LVATT is trending 
4,Back home where the internet runs free. 
4,@iamlols you are the champ for the 2nd week in a row!  if you win next week there will have to be a &quot;real&quot; prize for you 
4,@Woth2982 u can usr our room . Vanessa said it was ok 
4,http://twitpic.com/7jm0c - At photoshoot waiting for my cue. Campus. With clouds! 
4,@_bellamuerte_ lol breakfast. it's only going on 11am.  and i... still haven't left the computer since i posted that.
4,@jgto thanks for retweeting - 
4,The Charity evening was great! managed to raise just over ??1400 for Raising Malawi 
4,"@grantimahara 6/23 would share a birthday with my 2-year-old, who by the way is a big fan. I'm totally sure that will influence the date "
4,lol ou it's a video! lol sister 
4,has an interview at Pacsun today at 1:30 
4,Watching Degrassi  funny Canadians. Love this show.
4,starting yet another day at http://www.whatevermedia.ca/. I love my job. 
4,"haha I apologize for all these tweets, but it's JONAS Day  and I can't help it. You need to go buy #LVATT"
4,@Heilah why thank you !  
4,"@jonasbrothers I GOT IT!!!  Not listening to it yet, waiting for the perfect moment.&lt;3 I wanna sit on a hill with a view and listen to it."
4,@fragileheart &gt; awwww thanks.. too kind it will just take some time to heal  I'll be good as new by weeks end i hope.
4,"@a77boy I miss my super fast Bad A camera it has, BUT I am slowly parting with it. haha "
4,"I am a M I L F..dont you forget...wash it away now...your messin with a southern girl.........oh tori, say it just so sometimes "
4,@bantamspectra Sounds fun  #spectra1000
4,"hiya @hornedogg  ,, whats, new ??? ,,,,, miss you "
4,about to eat some home run crunch 
4,Charlie is so precious... His first night alone and he pulled it off with no problem 
4,"i LOVE summer...hot tubs, pools, beaches, pubs, picnics, and good friends, what more could a girl want? "
4,"My Mom Is Singing....She's Alright, Not The Best At The 80's-90's Song She's Singing "
4,Omg i just fell flat on my face!!! Haa I'm hideously embarrased! Ah well!  xxx
4,@SarahPrevette I have lots of new insights on community...you just never ask me 
4,@DCShoeDiva @moli_v @WatchMeBlush Thank you!! 
4,@ctreit well sure... If you're going to go *there* 
4,@RoryWallace True  Don't shoot much in the way of moving targets !!
4,"@tkimnguyen Heh, yes, like uwosh.flash.  Does that product really do EVERYTHING w/regard to Flash, or could you name it more specifically?"
4,if ne1 can give me info on how this site works feel free  xx
4,ok first final for the week 
4,Is loving the Weather 
4,@FaithEEE whoohoo. starting now 
4,mmhmmm. who keeps forgetting to update this sucker? MEEEE! lolz. at work  and listening to &quot;whatta man&quot;
4,Watching Milk  I love this movie.
4,"getting eye exam in the hospital. Cute, evening appointments on hospitals "
4,I made the little green peace sign on my avatar. I posted it on my blog - feel free to use it  http://bit.ly/1OBIS #iranelection
4,"Good morning everyone! haha yeah, I just woke up "
4,"Me, The Terrepin and Chanel  http://mypict.me/41XA"
4,@joewalnes I see it now! A sitemesh tattoo on his right arm! can you picture it. 
4,@vmovespilates If it only didn't cost a fortune 
4,Now I only need another coffee 
4,@Ruth_Z thanks for the retweet! have a great day 
4,"now that maths over, my day can start getting betttttter "
4,@sandi_renteria good thing!! 'cause if they had to be purchased... they'd be really expensive! 
4,@crystal_inman lol I think I might have gotten a little carried away last night. whatcha think?  I am such a dweeb.
4,@thenewbnb just appreciating  torrent of rpid tweeps from a fellow mallu  wish culd do the same.
4,"MY BOOTS JUST GOT SHIPPED!!!!   WOO!  Oh man, now I really have to try to compose myself.  These kids are staring at me through the window"
4,i shall run. 
4,"@djpplus  it's not a secret! Lots of ppl have seen my face - @simplystriling, @toflo @roshine @youngfreshnew @emti (I could go on LOL!)"
4,"@mateokaye And there is always the answer of &quot;No problem&quot; to the response, &quot;Thank you.&quot; "
4,Happy Birthday to my man @Dgoods12.... Add my nigga and wish him a Happy Birthday... He likes Rum &amp; Coke.... 
4,remake of traditional irish song  ??? http://blip.fm/~8bk09
4,@dkaneshiro hope you're having a fun trip...these days sure are lonely without you.  
4,To all u dutty men asking what park I saw the nastiness taking place - you shld be ashamed of yourself! SMH! But it was Ladbroke Grove! 
4,"Tomorrow, official school strike - against G8 . &amp; thursday are the certificate - conferences &amp; on friday's the prom!  Love my dress. xo!"
4,@Littlehotrod  yeah its just me ill be in play park.
4,Wow it has been really hard for me to wake up lately...All i want to do is sleep...Lazy bug 
4,byeeeeee tweeps 
4,Is cuddling with her bear 
4,"Happy JONAS DAY , hahahahah  ^^ sooo much fan with LVATT !!! "
4,http://twitpic.com/7jm12 - Email from @K_InTheFlo 
4,That's what I get for clicking on things that I shouldn't.  Got rid of Conan on my site.  Guess that made it worth the odd trip. 
4,About to take my math final. fackk my life. starbucks makes me happy though 
